year,stateabbrev,WRLURI,planner,luPcCum,roll2005t
1994,"UT",.0063039,10,.5594327,
1995,"UT",.0063039,10,.758025,
1996,"UT",.0063039,10,.6861048,
1997,"UT",.0063039,10,.8276286,
1998,"UT",.0063039,10,.9069417,
1999,"UT",.0063039,10,1.029851,
2000,"UT",.0063039,10,1.239408,
2001,"UT",.0063039,10,1.502138,
2002,"UT",.0063039,10,1.522296,
2003,"UT",.0063039,10,1.639102,
2004,"UT",.0063039,10,1.828559,
2005,"UT",.0063039,10,2.077536,30
2006,"UT",.0063039,10,2.266756,
2007,"UT",.0063039,10,2.356201,
2008,"UT",.0063039,10,2.630758,
2009,"UT",.0063039,10,2.706257,
2010,"UT",.0063039,10,2.691056,
1880,"VA",-.1036642,11,,
1900,"VA",-.1036642,11,,
1920,"VA",-.1036642,11,,
1929,"VA",-.1036642,11,,
1930,"VA",-.1036642,11,,
1931,"VA",-.1036642,11,,
1932,"VA",-.1036642,11,,
1933,"VA",-.1036642,11,,
1934,"VA",-.1036642,11,,
1935,"VA",-.1036642,11,,
1936,"VA",-.1036642,11,,
1937,"VA",-.1036642,11,,
1938,"VA",-.1036642,11,,
1939,"VA",-.1036642,11,,
1940,"VA",-.1036642,11,0,
1941,"VA",-.1036642,11,0,
1942,"VA",-.1036642,11,0,
1943,"VA",-.1036642,11,0,
1944,"VA",-.1036642,11,.0549149,
1945,"VA",-.1036642,11,.0457624,
1946,"VA",-.1036642,11,.0392249,
1947,"VA",-.1036642,11,.0725131,
1948,"VA",-.1036642,11,.0644561,
1949,"VA",-.1036642,11,.0883871,
1950,"VA",-.1036642,11,.0883871,
1951,"VA",-.1036642,11,.0883871,
1952,"VA",-.1036642,11,.0883871,
1953,"VA",-.1036642,11,.1165007,
1954,"VA",-.1036642,11,.0890433,
1955,"VA",-.1036642,11,.0890433,
1956,"VA",-.1036642,11,.1159105,
1957,"VA",-.1036642,11,.1113721,
1958,"VA",-.1036642,11,.1113721,
1959,"VA",-.1036642,11,.1316155,
1960,"VA",-.1036642,11,.1316155,
1961,"VA",-.1036642,11,.1316155,
1962,"VA",-.1036642,11,.155539,
1963,"VA",-.1036642,11,.1508117,
1964,"VA",-.1036642,11,.1737633,
1965,"VA",-.1036642,11,.1737633,
1966,"VA",-.1036642,11,.1693377,
1967,"VA",-.1036642,11,.1655059,
1968,"VA",-.1036642,11,.1655059,
1969,"VA",-.1036642,11,.1148858,
1970,"VA",-.1036642,11,.1148858,
1971,"VA",-.1036642,11,.1148858,
1972,"VA",-.1036642,11,.1530982,
1973,"VA",-.1036642,11,.1704729,
1974,"VA",-.1036642,11,.1676091,
1975,"VA",-.1036642,11,.2862709,
1976,"VA",-.1036642,11,.3417611,
1977,"VA",-.1036642,11,.3772073,
1978,"VA",-.1036642,11,.4529058,
1979,"VA",-.1036642,11,.4904678,
1980,"VA",-.1036642,11,.6022343,
1981,"VA",-.1036642,11,.6757084,
1982,"VA",-.1036642,11,.6863954,
1983,"VA",-.1036642,11,.7534576,
1984,"VA",-.1036642,11,.7510882,
1985,"VA",-.1036642,11,.6499237,
1986,"VA",-.1036642,11,.6408187,
1987,"VA",-.1036642,11,.6674744,
1988,"VA",-.1036642,11,.7242941,
1989,"VA",-.1036642,11,.7684282,
1990,"VA",-.1036642,11,.9622809,
1991,"VA",-.1036642,11,1.079246,
1992,"VA",-.1036642,11,1.115554,
1993,"VA",-.1036642,11,1.130626,
1994,"VA",-.1036642,11,1.188744,
1995,"VA",-.1036642,11,1.186238,
1996,"VA",-.1036642,11,1.176662,
1997,"VA",-.1036642,11,1.209522,
1998,"VA",-.1036642,11,1.120476,
1999,"VA",-.1036642,11,1.138778,
2000,"VA",-.1036642,11,.8331585,
2001,"VA",-.1036642,11,.8510998,
2002,"VA",-.1036642,11,.8792019,
2003,"VA",-.1036642,11,.8241774,
2004,"VA",-.1036642,11,.868733,
2005,"VA",-.1036642,11,.972521,12
2006,"VA",-.1036642,11,1.030553,
2007,"VA",-.1036642,11,.9908178,
2008,"VA",-.1036642,11,1.036705,
2009,"VA",-.1036642,11,1.037642,
2010,"VA",-.1036642,11,1.075027,
1880,"VT",1.1774,11,,
1900,"VT",1.1774,11,,
1920,"VT",1.1774,11,,
1929,"VT",1.1774,11,,
1930,"VT",1.1774,11,,
1931,"VT",1.1774,11,,
1932,"VT",1.1774,11,,
1933,"VT",1.1774,11,,
1934,"VT",1.1774,11,,
1935,"VT",1.1774,11,,
1936,"VT",1.1774,11,,
1937,"VT",1.1774,11,,
1938,"VT",1.1774,11,,
1939,"VT",1.1774,11,,
1940,"VT",1.1774,11,0,
1941,"VT",1.1774,11,0,
1942,"VT",1.1774,11,0,
1943,"VT",1.1774,11,0,
1944,"VT",1.1774,11,0,
1945,"VT",1.1774,11,0,
1946,"VT",1.1774,11,0,
1947,"VT",1.1774,11,0,
1948,"VT",1.1774,11,0,
1949,"VT",1.1774,11,0,
1950,"VT",1.1774,11,0,
1951,"VT",1.1774,11,0,
1952,"VT",1.1774,11,.2666667,
1953,"VT",1.1774,11,.2666667,
1954,"VT",1.1774,11,.2666667,
1955,"VT",1.1774,11,.2666667,
1956,"VT",1.1774,11,.2666667,
1957,"VT",1.1774,11,.5326241,
1958,"VT",1.1774,11,.795782,
1959,"VT",1.1774,11,.795782,
1960,"VT",1.1774,11,.795782,
1961,"VT",1.1774,11,.795782,
1962,"VT",1.1774,11,.5291153,
1963,"VT",1.1774,11,.5291153,
1964,"VT",1.1774,11,.5291153,
1965,"VT",1.1774,11,.7766401,
1966,"VT",1.1774,11,.7766401,
1967,"VT",1.1774,11,.7470893,
1968,"VT",1.1774,11,.4839314,
1969,"VT",1.1774,11,.4839314,
1970,"VT",1.1774,11,.7079843,
1971,"VT",1.1774,11,1.148167,
1972,"VT",1.1774,11,1.579933,
1973,"VT",1.1774,11,2.220229,
1974,"VT",1.1774,11,3.065649,
1975,"VT",1.1774,11,3.026503,
1976,"VT",1.1774,11,3.438752,
1977,"VT",1.1774,11,3.608706,
1978,"VT",1.1774,11,4.210772,
1979,"VT",1.1774,11,4.803996,
1980,"VT",1.1774,11,4.970169,
1981,"VT",1.1774,11,5.499742,
1982,"VT",1.1774,11,5.64589,
1983,"VT",1.1774,11,5.961065,
1984,"VT",1.1774,11,5.305522,
1985,"VT",1.1774,11,5.85181,
1986,"VT",1.1774,11,6.001289,
1987,"VT",1.1774,11,5.594929,
1988,"VT",1.1774,11,6.448035,
1989,"VT",1.1774,11,6.930644,
1990,"VT",1.1774,11,8.133907,
1991,"VT",1.1774,11,7.691758,
1992,"VT",1.1774,11,7.986823,
1993,"VT",1.1774,11,7.723695,
1994,"VT",1.1774,11,8.732786,
1995,"VT",1.1774,11,9.506128,
1996,"VT",1.1774,11,9.955009,
1997,"VT",1.1774,11,10.79219,
1998,"VT",1.1774,11,10.33633,
1999,"VT",1.1774,11,9.922,
2000,"VT",1.1774,11,9.804846,
2001,"VT",1.1774,11,9.930595,
2002,"VT",1.1774,11,10.19501,
2003,"VT",1.1774,11,10.95931,
2004,"VT",1.1774,11,11.53477,
2005,"VT",1.1774,11,10.65066,44
2006,"VT",1.1774,11,12.04817,
2007,"VT",1.1774,11,12.4941,
2008,"VT",1.1774,11,13.57763,
2009,"VT",1.1774,11,14.51659,
2010,"VT",1.1774,11,14.6378,
1880,"WA",.8970864,14,,
1900,"WA",.8970864,14,,
1920,"WA",.8970864,14,,
1929,"WA",.8970864,14,,
1930,"WA",.8970864,14,,
1931,"WA",.8970864,14,,
1932,"WA",.8970864,14,,
1933,"WA",.8970864,14,,
1934,"WA",.8970864,14,,
1935,"WA",.8970864,14,,
1936,"WA",.8970864,14,,
1937,"WA",.8970864,14,,
1938,"WA",.8970864,14,,
1939,"WA",.8970864,14,,
1940,"WA",.8970864,14,0,
1941,"WA",.8970864,14,0,
1942,"WA",.8970864,14,0,
1943,"WA",.8970864,14,0,
1944,"WA",.8970864,14,0,
1945,"WA",.8970864,14,0,
1946,"WA",.8970864,14,.0621118,
1947,"WA",.8970864,14,.0543478,
1948,"WA",.8970864,14,.0975824,
1949,"WA",.8970864,14,.0878242,
1950,"WA",.8970864,14,.0878242,
1951,"WA",.8970864,14,.0878242,
1952,"WA",.8970864,14,.0878242,
1953,"WA",.8970864,14,.1283757,
1954,"WA",.8970864,14,.2476126,
1955,"WA",.8970864,14,.286015,
1956,"WA",.8970864,14,.2425368,
1957,"WA",.8970864,14,.2792475,
1958,"WA",.8970864,14,.2709636,
1959,"WA",.8970864,14,.3418604,
1960,"WA",.8970864,14,.3768867,
1961,"WA",.8970864,14,.3768867,
1962,"WA",.8970864,14,.4448677,
1963,"WA",.8970864,14,.505839,
1964,"WA",.8970864,14,.4203745,
1965,"WA",.8970864,14,.4156761,
1966,"WA",.8970864,14,.5138116,
1967,"WA",.8970864,14,.5716187,
1968,"WA",.8970864,14,.5661378,
1969,"WA",.8970864,14,.6448072,
1970,"WA",.8970864,14,.7560926,
1971,"WA",.8970864,14,1.017192,
1972,"WA",.8970864,14,1.123285,
1973,"WA",.8970864,14,1.251831,
1974,"WA",.8970864,14,1.387174,
1975,"WA",.8970864,14,1.491636,
1976,"WA",.8970864,14,1.691558,
1977,"WA",.8970864,14,1.809109,
1978,"WA",.8970864,14,2.087314,
1979,"WA",.8970864,14,2.286628,
1980,"WA",.8970864,14,2.381009,
1981,"WA",.8970864,14,2.544866,
1982,"WA",.8970864,14,2.628009,
1983,"WA",.8970864,14,2.676993,
1984,"WA",.8970864,14,2.784142,
1985,"WA",.8970864,14,2.850517,
1986,"WA",.8970864,14,2.91179,
1987,"WA",.8970864,14,2.96451,
1988,"WA",.8970864,14,2.979008,
1989,"WA",.8970864,14,2.882955,
1990,"WA",.8970864,14,2.927799,
1991,"WA",.8970864,14,2.801313,
1992,"WA",.8970864,14,3.028522,
1993,"WA",.8970864,14,3.260945,
1994,"WA",.8970864,14,3.505595,
1995,"WA",.8970864,14,3.720683,
1996,"WA",.8970864,14,3.82816,
1997,"WA",.8970864,14,4.444467,
1998,"WA",.8970864,14,5.005133,
1999,"WA",.8970864,14,5.745019,
2000,"WA",.8970864,14,6.339272,
2001,"WA",.8970864,14,6.993068,
2002,"WA",.8970864,14,7.516515,
2003,"WA",.8970864,14,7.873306,
2004,"WA",.8970864,14,8.274923,
2005,"WA",.8970864,14,8.670341,42
2006,"WA",.8970864,14,9.004068,
2007,"WA",.8970864,14,8.742014,
2008,"WA",.8970864,14,8.559046,
2009,"WA",.8970864,14,8.301248,
2010,"WA",.8970864,14,8.177631,
1880,"WI",.318453,12,,
1900,"WI",.318453,12,,
1920,"WI",.318453,12,,
1929,"WI",.318453,12,,
1930,"WI",.318453,12,,
1931,"WI",.318453,12,,
1932,"WI",.318453,12,,
1933,"WI",.318453,12,,
1934,"WI",.318453,12,,
1935,"WI",.318453,12,,
1936,"WI",.318453,12,,
1937,"WI",.318453,12,,
1938,"WI",.318453,12,,
1939,"WI",.318453,12,,
1940,"WI",.318453,12,.6363347,
1941,"WI",.318453,12,.6366387,
1942,"WI",.318453,12,.5331451,
1943,"WI",.318453,12,.3998588,
1944,"WI",.318453,12,.3198871,
1945,"WI",.318453,12,.2665726,
1946,"WI",.318453,12,.2284908,
1947,"WI",.318453,12,.1999294,
1948,"WI",.318453,12,.177715,
1949,"WI",.318453,12,.1894334,
1950,"WI",.318453,12,.1257999,
1951,"WI",.318453,12,.0621056,
1952,"WI",.318453,12,.0583166,
1953,"WI",.318453,12,.0583166,
1954,"WI",.318453,12,.1691813,
1955,"WI",.318453,12,.1691813,
1956,"WI",.318453,12,.195905,
1957,"WI",.318453,12,.195905,
1958,"WI",.318453,12,.195905,
1959,"WI",.318453,12,.2435162,
1960,"WI",.318453,12,.2435162,
1961,"WI",.318453,12,.2684601,
1962,"WI",.318453,12,.2643308,
1963,"WI",.318453,12,.2886499,
1964,"WI",.318453,12,.2017947,
1965,"WI",.318453,12,.2726831,
1966,"WI",.318453,12,.3161513,
1967,"WI",.318453,12,.3626305,
1968,"WI",.318453,12,.4546904,
1969,"WI",.318453,12,.4232723,
1970,"WI",.318453,12,.4458664,
1971,"WI",.318453,12,.4209225,
1972,"WI",.318453,12,.440685,
1973,"WI",.318453,12,.5048916,
1974,"WI",.318453,12,.5249527,
1975,"WI",.318453,12,.4759479,
1976,"WI",.318453,12,.4711911,
1977,"WI",.318453,12,.4680649,
1978,"WI",.318453,12,.4191835,
1979,"WI",.318453,12,.5449568,
1980,"WI",.318453,12,.6072516,
1981,"WI",.318453,12,.6284096,
1982,"WI",.318453,12,.7531236,
1983,"WI",.318453,12,.9611177,
1984,"WI",.318453,12,.9803973,
1985,"WI",.318453,12,1.127014,
1986,"WI",.318453,12,1.229801,
1987,"WI",.318453,12,1.353885,
1988,"WI",.318453,12,1.497336,
1989,"WI",.318453,12,1.428833,
1990,"WI",.318453,12,1.425501,
1991,"WI",.318453,12,1.505061,
1992,"WI",.318453,12,1.514977,
1993,"WI",.318453,12,1.415118,
1994,"WI",.318453,12,1.54656,
1995,"WI",.318453,12,1.609504,
1996,"WI",.318453,12,1.72809,
1997,"WI",.318453,12,1.864477,
1998,"WI",.318453,12,2.074248,
1999,"WI",.318453,12,2.158818,
2000,"WI",.318453,12,2.300559,
2001,"WI",.318453,12,2.532753,
2002,"WI",.318453,12,2.665866,
2003,"WI",.318453,12,2.706465,
2004,"WI",.318453,12,2.693029,
2005,"WI",.318453,12,2.714011,34
2006,"WI",.318453,12,2.678205,
2007,"WI",.318453,12,2.606079,
2008,"WI",.318453,12,2.33377,
2009,"WI",.318453,12,2.287358,
2010,"WI",.318453,12,2.204632,
1880,"WV",-.9731332,5,,
1900,"WV",-.9731332,5,,
1920,"WV",-.9731332,5,,
1929,"WV",-.9731332,5,,
1930,"WV",-.9731332,5,,
1931,"WV",-.9731332,5,,
1932,"WV",-.9731332,5,,
1933,"WV",-.9731332,5,,
1934,"WV",-.9731332,5,,
1935,"WV",-.9731332,5,,
1936,"WV",-.9731332,5,,
1937,"WV",-.9731332,5,,
1938,"WV",-.9731332,5,,
1939,"WV",-.9731332,5,,
1940,"WV",-.9731332,5,0,
1941,"WV",-.9731332,5,0,
1942,"WV",-.9731332,5,0,
1943,"WV",-.9731332,5,.1435956,
1944,"WV",-.9731332,5,.1148765,
1945,"WV",-.9731332,5,.0957304,
1946,"WV",-.9731332,5,.0820547,
1947,"WV",-.9731332,5,.0717978,
1948,"WV",-.9731332,5,.0638203,
1949,"WV",-.9731332,5,.1610652,
1950,"WV",-.9731332,5,.1610652,
1951,"WV",-.9731332,5,.1610652,
1952,"WV",-.9731332,5,.1610652,
1953,"WV",-.9731332,5,.1036269,
1954,"WV",-.9731332,5,.1036269,
1955,"WV",-.9731332,5,.1036269,
1956,"WV",-.9731332,5,.1574772,
1957,"WV",-.9731332,5,.1574772,
1958,"WV",-.9731332,5,.1574772,
1959,"WV",-.9731332,5,.0538503,
1960,"WV",-.9731332,5,.0538503,
1961,"WV",-.9731332,5,.1085549,
1962,"WV",-.9731332,5,.1085549,
1963,"WV",-.9731332,5,.1085549,
1964,"WV",-.9731332,5,.1085549,
1965,"WV",-.9731332,5,.1085549,
1966,"WV",-.9731332,5,.1110426,
1967,"WV",-.9731332,5,.1110426,
1968,"WV",-.9731332,5,.1110426,
1969,"WV",-.9731332,5,.1110426,
1970,"WV",-.9731332,5,.1110426,
1971,"WV",-.9731332,5,.1693163,
1972,"WV",-.9731332,5,.1693163,
1973,"WV",-.9731332,5,.1693163,
1974,"WV",-.9731332,5,.1693163,
1975,"WV",-.9731332,5,.1693163,
1976,"WV",-.9731332,5,.1129783,
1977,"WV",-.9731332,5,.1129783,
1978,"WV",-.9731332,5,.1129783,
1979,"WV",-.9731332,5,.1645496,
1980,"WV",-.9731332,5,.3182894,
1981,"WV",-.9731332,5,.3588325,
1982,"WV",-.9731332,5,.5127099,
1983,"WV",-.9731332,5,.5127099,
1984,"WV",-.9731332,5,.5127099,
1985,"WV",-.9731332,5,.5651529,
1986,"WV",-.9731332,5,.5651529,
1987,"WV",-.9731332,5,.5651529,
1988,"WV",-.9731332,5,.6744298,
1989,"WV",-.9731332,5,.6782119,
1990,"WV",-.9731332,5,.5802587,
1991,"WV",-.9731332,5,.5379266,
1992,"WV",-.9731332,5,.5501207,
1993,"WV",-.9731332,5,.6051401,
1994,"WV",-.9731332,5,.7699372,
1995,"WV",-.9731332,5,.7723278,
1996,"WV",-.9731332,5,.8820486,
1997,"WV",-.9731332,5,1.101936,
1998,"WV",-.9731332,5,1.047737,
1999,"WV",-.9731332,5,1.047577,
2000,"WV",-.9731332,5,.9917908,
2001,"WV",-.9731332,5,1.047131,
2002,"WV",-.9731332,5,.8810596,
2003,"WV",-.9731332,5,1.101933,
2004,"WV",-.9731332,5,.9921892,
2005,"WV",-.9731332,5,1.212007,17
2006,"WV",-.9731332,5,1.2117,
2007,"WV",-.9731332,5,1.100861,
2008,"WV",-.9731332,5,1.208799,
2009,"WV",-.9731332,5,1.261844,
2010,"WV",-.9731332,5,1.747288,
1880,"WY",-.8195934,7,,
1900,"WY",-.8195934,7,,
1920,"WY",-.8195934,7,,
1929,"WY",-.8195934,7,,
1930,"WY",-.8195934,7,,
1931,"WY",-.8195934,7,,
1932,"WY",-.8195934,7,,
1933,"WY",-.8195934,7,,
1934,"WY",-.8195934,7,,
1935,"WY",-.8195934,7,,
1936,"WY",-.8195934,7,,
1937,"WY",-.8195934,7,,
1938,"WY",-.8195934,7,,
1939,"WY",-.8195934,7,,
1940,"WY",-.8195934,7,0,
1941,"WY",-.8195934,7,0,
1942,"WY",-.8195934,7,0,
1943,"WY",-.8195934,7,0,
1944,"WY",-.8195934,7,0,
1945,"WY",-.8195934,7,0,
1946,"WY",-.8195934,7,0,
1947,"WY",-.8195934,7,0,
1948,"WY",-.8195934,7,0,
1949,"WY",-.8195934,7,0,
1950,"WY",-.8195934,7,0,
1951,"WY",-.8195934,7,0,
1952,"WY",-.8195934,7,0,
1953,"WY",-.8195934,7,0,
1954,"WY",-.8195934,7,.3412969,
1955,"WY",-.8195934,7,.3412969,
1956,"WY",-.8195934,7,.3412969,
1957,"WY",-.8195934,7,.3412969,
1958,"WY",-.8195934,7,.3412969,
1959,"WY",-.8195934,7,.3412969,
1960,"WY",-.8195934,7,.3412969,
1961,"WY",-.8195934,7,.3412969,
1962,"WY",-.8195934,7,.3412969,
1963,"WY",-.8195934,7,.3412969,
1964,"WY",-.8195934,7,0,
1965,"WY",-.8195934,7,0,
1966,"WY",-.8195934,7,0,
1967,"WY",-.8195934,7,0,
1968,"WY",-.8195934,7,0,
1969,"WY",-.8195934,7,0,
1970,"WY",-.8195934,7,.2995851,
1971,"WY",-.8195934,7,.2995851,
1972,"WY",-.8195934,7,.2995851,
1973,"WY",-.8195934,7,.2995851,
1974,"WY",-.8195934,7,.2995851,
1975,"WY",-.8195934,7,.2995851,
1976,"WY",-.8195934,7,.2995851,
1977,"WY",-.8195934,7,.5425807,
1978,"WY",-.8195934,7,1.238803,
1979,"WY",-.8195934,7,1.238803,
1980,"WY",-.8195934,7,1.150106,
1981,"WY",-.8195934,7,1.150106,
1982,"WY",-.8195934,7,1.545051,
1983,"WY",-.8195934,7,1.936943,
1984,"WY",-.8195934,7,2.135004,
1985,"WY",-.8195934,7,2.335126,
1986,"WY",-.8195934,7,2.536888,
1987,"WY",-.8195934,7,2.503551,
1988,"WY",-.8195934,7,2.237341,
1989,"WY",-.8195934,7,2.673667,
1990,"WY",-.8195934,7,2.903609,
1991,"WY",-.8195934,7,3.12135,
1992,"WY",-.8195934,7,3.369836,
1993,"WY",-.8195934,7,3.612084,
1994,"WY",-.8195934,7,3.414023,
1995,"WY",-.8195934,7,3.626136,
1996,"WY",-.8195934,7,3.83407,
1997,"WY",-.8195934,7,4.441653,
1998,"WY",-.8195934,7,4.215395,
1999,"WY",-.8195934,7,3.779069,
2000,"WY",-.8195934,7,3.540546,
2001,"WY",-.8195934,7,3.524965,
2002,"WY",-.8195934,7,3.481514,
2003,"WY",-.8195934,7,3.24463,
2004,"WY",-.8195934,7,3.441053,
2005,"WY",-.8195934,7,3.223311,38
2006,"WY",-.8195934,7,3.196268,
2007,"WY",-.8195934,7,2.752944,
2008,"WY",-.8195934,7,3.098597,
2009,"WY",-.8195934,7,3.455835,
2010,"WY",-.8195934,7,3.78501,
